hal_product,market_product,product_canonical,confidence,unit_conversion_factor,reason
Salatalik Çengelköy,Eko Salatalık 1 Kg,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Erüst Salkım Çeri Domates 250 Gr,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Domates Pembe 1 Kg,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Salkım Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Şeker Domates 250 Gr,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Kokteyl Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Atıştırmalık Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Kokteyl Domates 500 Gr,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Salkım Domates Paket 500 Gr,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Pembe Domates 500 Gr,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Eko Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Tagem Turuncu Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Çeri) (Muhteli̇F),Domates 1 Kg,,reject,1.0,Eslesmiyor
Turp  Siyah,Siyah Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp  Siyah,Siyah Kabak 1 Kg,,reject,1.0,Eslesmiyor
Turp  Siyah,Siyah Sarımsak Tek Diş Mürdük 150 Gr,,reject,1.0,Eslesmiyor
Turp  Siyah,Siyah Sarımsak 65 Gr,,reject,1.0,Eslesmiyor
Turp  Siyah,Fındık Turp 1 Adet,,reject,1.0,Eslesmiyor
Turp  Siyah,Kırmızı Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp  Siyah,Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,,reject,1.0,Eslesmiyor
Turp  Siyah,Fındık Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp  Siyah,Alabaş Turp Adt,,reject,1.0,Eslesmiyor
Turp  Siyah,Siyah Havuç 1 Kg,,reject,1.0,Eslesmiyor
Turp  Siyah,Siyah Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Turp  Siyah,Siyah Üzüm 500 Gr,,reject,1.0,Eslesmiyor
Turp  Findik,Fındık Turp 1 Adet,,reject,1.0,Eslesmiyor
Turp  Findik,Fındık Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp  Findik,Kırmızı Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp  Findik,Alabaş Turp Adt,,reject,1.0,Eslesmiyor
Turp  Findik,Siyah Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp  Findik,Beyaz Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp  Findik,Turp 1 Kg,,reject,1.0,Eslesmiyor
Karpuz Çeki̇Rdeksi̇Z (Si̇Yah),Karpuz 1 Kg,,reject,1.0,Eslesmiyor
Karpuz Çeki̇Rdeksi̇Z (Si̇Yah),Karpuz Çekirdeksiz 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Waşington),Portakal 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Waşington),Portakal Sıkmalık 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Waşington),Sıkmalık Portakal File 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Waşington),Portakal Valencia 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Waşington),Portakal Washington 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Waşington),Finike Gurme Portakal 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Waşington),Seyidoğlu Taze Portakal İncir Ve Böğürtlen Reçeli 380 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Sarimsak(Taze),Taze Sarımsak 250 Gr,,reject,1.0,Eslesmiyor
Sarimsak(Taze),Sarımsak Taze Baş 1 Kg,,reject,1.0,Eslesmiyor
Sarimsak(Taze),File Sarımsak 200 Gr,,reject,1.0,Eslesmiyor
Sarimsak(Taze),Sarımsak 1 Kg,,reject,1.0,Eslesmiyor
Sarimsak(Taze),Sarımsak File 250 Gr,,reject,1.0,Eslesmiyor
Sarimsak(Taze),Taze Soğan 1 Demet,,reject,1.0,Eslesmiyor
Sarimsak(Taze),Taze Soyulmuş Enginar 5 Adet,,reject,1.0,Eslesmiyor
Sarimsak(Taze),Muti Dondurulmuş Sarımsak 225 Gr,,reject,1.0,Eslesmiyor
Sarimsak(Taze),Taşköprü Sarımsak 1 Kg,,reject,1.0,Eslesmiyor
Sarimsak(Taze),Kuru Sarımsak 1 Paket,,reject,1.0,Islenmus - taze hal ile eslesmiyor
Sarimsak(Taze),Kuru Sarımsak 1 Kg,,reject,1.0,Islenmus - taze hal ile eslesmiyor
Sarimsak(Taze),Siyah Sarımsak Tek Diş Mürdük 150 Gr,,reject,1.0,Eslesmiyor
Domates(Salçalik),Domates Pembe 1 Kg,,reject,1.0,Eslesmiyor
Domates(Salçalik),Salkım Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates(Salçalik),Şeker Domates 250 Gr,,reject,1.0,Eslesmiyor
Domates(Salçalik),Kokteyl Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates(Salçalik),Atıştırmalık Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates(Salçalik),Kokteyl Domates 500 Gr,,reject,1.0,Eslesmiyor
Domates(Salçalik),Salkım Domates Paket 500 Gr,,reject,1.0,Eslesmiyor
Domates(Salçalik),Pembe Domates 500 Gr,,reject,1.0,Eslesmiyor
Domates(Salçalik),Eko Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates(Salçalik),Tagem Turuncu Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates(Salçalik),Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates(Salçalik),Cherry Domates 250 Gr,,reject,1.0,Eslesmiyor
Bi̇Ber (Salçalik Kapya),Kapya Biber 1 Kg,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Kuru Üzüm Promosyon 300 Gr,,reject,1.0,Islenmus - taze hal ile eslesmiyor
Üzüm  Sultani̇Ye,İthal Beyaz Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Kilis Karası Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Üzüm Siyah Çekirdeksiz 1 Kg,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Besni Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Avşarlar Besni Üzüm 400 Gr,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Red Globe Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Çekirdeksiz Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Siyah Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm  Sultani̇Ye,Torku Üzüm Pekmezi 750 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Üzüm  Sultani̇Ye,Seyidoğlu Üzüm Pekmezi 700 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Kayisi (Alyanak),Kayısı 1 Kg,,reject,1.0,Eslesmiyor
Kayisi (Alyanak),Activia Kayısı 4x100 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Kayisi (Alyanak),Seğmen Çilek Kayısı Reçeli 380 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Nektari̇N Beyaz(Bayrami̇Ç Beyazi),Beyaz Lahana 1 Kg,,reject,1.0,Eslesmiyor
Nektari̇N Beyaz(Bayrami̇Ç Beyazi),Beyaz Hindiba 1 Kg,,reject,1.0,Eslesmiyor
Nektari̇N Beyaz(Bayrami̇Ç Beyazi),Beyaz Nektarin Kg,,reject,1.0,Eslesmiyor
Nektari̇N Beyaz(Bayrami̇Ç Beyazi),Beyaz Turp 1 Kg,,reject,1.0,Eslesmiyor
Nektari̇N Beyaz(Bayrami̇Ç Beyazi),Beyaz Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Domates Yayla,Domates Pembe 1 Kg,,reject,1.0,Eslesmiyor
Domates Yayla,Salkım Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates Yayla,Şeker Domates 250 Gr,,reject,1.0,Eslesmiyor
Domates Yayla,Kokteyl Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates Yayla,Atıştırmalık Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates Yayla,Kokteyl Domates 500 Gr,,reject,1.0,Eslesmiyor
Domates Yayla,Salkım Domates Paket 500 Gr,,reject,1.0,Eslesmiyor
Domates Yayla,Pembe Domates 500 Gr,,reject,1.0,Eslesmiyor
Domates Yayla,Eko Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates Yayla,Tagem Turuncu Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates Yayla,Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates Yayla,Cherry Domates 250 Gr,,reject,1.0,Eslesmiyor
Portakal (Sikmalik),Portakal Sıkmalık 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Portakal (Sikmalik),Sıkmalık Portakal File 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Sikmalik),Portakal 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Sikmalik),Portakal Valencia 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Sikmalik),Portakal Washington 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Sikmalik),Finike Gurme Portakal 1 Kg,,reject,1.0,Eslesmiyor
Portakal (Sikmalik),Seyidoğlu Taze Portakal İncir Ve Böğürtlen Reçeli 380 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Erik  Murdum,Yeşil Erik 1 Kg,,reject,1.0,Eslesmiyor
Erik  Murdum,Papaz Erik 400 Gr,,reject,1.0,Eslesmiyor
Erik  Murdum,Papaz Erik 1 Kg,,reject,1.0,Eslesmiyor
Erik  Murdum,Can Erik 1 Kg,,reject,1.0,Eslesmiyor
Erik  Murdum,Erik Angelica 1 Kg,,reject,1.0,Eslesmiyor
Erik  Murdum,Can Erik 250 Gr,,reject,1.0,Eslesmiyor
Erik  Murdum,Anjelik Erik 1 Kg,,reject,1.0,Eslesmiyor
Erik  Murdum,Öncüller Kızılcık Alıç Erik Marmelatı 430 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Üzüm (Çeki̇Rdeksi̇Z),Kuru Üzüm Promosyon 300 Gr,,reject,1.0,Islenmus - taze hal ile eslesmiyor
Üzüm (Çeki̇Rdeksi̇Z),İthal Beyaz Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm (Çeki̇Rdeksi̇Z),Kilis Karası Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm (Çeki̇Rdeksi̇Z),Üzüm Siyah Çekirdeksiz 1 Kg,,reject,1.0,Eslesmiyor
Üzüm (Çeki̇Rdeksi̇Z),Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,uzum_cekirdeksiz,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Üzüm (Çeki̇Rdeksi̇Z),Besni Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm (Çeki̇Rdeksi̇Z),Avşarlar Besni Üzüm 400 Gr,,reject,1.0,Eslesmiyor
Üzüm (Çeki̇Rdeksi̇Z),Red Globe Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm (Çeki̇Rdeksi̇Z),Çekirdeksiz Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm (Çeki̇Rdeksi̇Z),Siyah Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm (Çeki̇Rdeksi̇Z),Torku Üzüm Pekmezi 750 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Üzüm (Çeki̇Rdeksi̇Z),Seyidoğlu Üzüm Pekmezi 700 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Greyfurt (Muhteli̇F),Greyfurt 1 Kg,,reject,1.0,Eslesmiyor
Greyfurt (Muhteli̇F),Greyfurt Kanlı 1 Kg,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Kuru Üzüm Promosyon 300 Gr,,reject,1.0,Islenmus - taze hal ile eslesmiyor
Üzüm Razaki̇,İthal Beyaz Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Kilis Karası Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Üzüm Siyah Çekirdeksiz 1 Kg,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Besni Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Avşarlar Besni Üzüm 400 Gr,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Red Globe Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Çekirdeksiz Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Siyah Üzüm 1 Kg,,reject,1.0,Eslesmiyor
Üzüm Razaki̇,Torku Üzüm Pekmezi 750 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Üzüm Razaki̇,Seyidoğlu Üzüm Pekmezi 700 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Kayisi Iğdir,Kayısı 1 Kg,,reject,1.0,Eslesmiyor
Kayisi Iğdir,Activia Kayısı 4x100 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Kayisi Iğdir,Seğmen Çilek Kayısı Reçeli 380 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Fasulye Ci̇No,Superfresh Taze Fasulye 450 Gr,,reject,1.0,Eslesmiyor
Fasulye Ci̇No,Paket Fasulye 500 Gr,,reject,1.0,Eslesmiyor
Fasulye Ci̇No,Çokça Dondurulmuş Taze Fasulye 450 Gr,,reject,1.0,Eslesmiyor
Fasulye Ci̇No,Feast Taze Fasulye 450 Gr,,reject,1.0,Eslesmiyor
Fasulye Ci̇No,Çalı Fasulye 1 Kg,,reject,1.0,Eslesmiyor
Fasulye Ci̇No,Fasulye Taze 1 Kg,,reject,1.0,Eslesmiyor
Fasulye Ci̇No,Feast Taze Fasulye 3-5 Cm 2.5 Kg,,reject,1.0,Eslesmiyor
Fasulye Ci̇No,Gurme Taze Fasulye 1 Kg,,reject,1.0,Eslesmiyor
Fasulye Ci̇No,Fasulye 1 Kg,,reject,1.0,Eslesmiyor
Fasulye Ci̇No,Ayşe Kadın Fasulye 1 Kg,,reject,1.0,Eslesmiyor
Eri̇K  Papaz,Papaz Erik 400 Gr,,reject,1.0,Eslesmiyor
Eri̇K  Papaz,Papaz Erik 1 Kg,,reject,1.0,Eslesmiyor
Kiraz Ii.,Kiraz 1 Kg,,reject,1.0,Eslesmiyor
Kiraz Ii.,Doğadan Form Kiraz Saplı Çay 20 Adet,,reject,1.0,Urunlendirilmis urun kategorisi
Pancar (Kirmizi),Kırmızı Biber Paket 300 Gr,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Kırmızı Lahana 1 Kg,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Kırmızı Dolma Biber 1 Kg,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Soyulmuş Haşlanmış Pancar 500 Gr,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Kırmızı Biber 1 Kg,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Pancar 1 Kg,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Kırmızı Turp 1 Kg,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Agrotalya Soyulmuş Haşlanmış Pancar 500 Gr,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Haşlanmış Pancar 380 Gr,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Kırmızı Sivri Biber 1 Kg,,reject,1.0,Eslesmiyor
Pancar (Kirmizi),Kırmızı Soğan 1 Kg,,reject,1.0,Eslesmiyor
Armut (Hamdisünger),Deveci Armut 1 Kg,,reject,1.0,Eslesmiyor
Armut (Hamdisünger),Santa Maria Armut 1 Kg,,reject,1.0,Eslesmiyor
Armut (Hamdisünger),Armut Deveci 1 Adet,,reject,1.0,Eslesmiyor
Armut (Hamdisünger),Deveci Armut Gurme 1 Kg,,reject,1.0,Eslesmiyor
Armut (Hamdisünger),Armut Santa Maria Gurme 1 Kg,,reject,1.0,Eslesmiyor
Armut (Hamdisünger),Ankara Armut 1 Kg,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Kırmızı Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Kırmızı Biber Paket 300 Gr,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Kırmızı Lahana 1 Kg,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Kırmızı Dolma Biber 1 Kg,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Kırmızı Biber 1 Kg,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Fındık Turp 1 Adet,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Fındık Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Alabaş Turp Adt,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Kırmızı Sivri Biber 1 Kg,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Siyah Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Beyaz Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp(Kirmizi),Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp(Vezi̇R),Fındık Turp 1 Adet,,reject,1.0,Eslesmiyor
Turp(Vezi̇R),Kırmızı Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp(Vezi̇R),Fındık Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp(Vezi̇R),Alabaş Turp Adt,,reject,1.0,Eslesmiyor
Turp(Vezi̇R),Siyah Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp(Vezi̇R),Beyaz Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp(Vezi̇R),Turp 1 Kg,,reject,1.0,Eslesmiyor
Nar (Muhteli̇F),Lavi Nar 400 Gr,,reject,1.0,Eslesmiyor
Nar (Muhteli̇F),Nar 1 Kg,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Kırmızı Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Kırmızı Biber Paket 300 Gr,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Kırmızı Lahana 1 Kg,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Kırmızı Dolma Biber 1 Kg,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Kırmızı Biber 1 Kg,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Fındık Turp 1 Adet,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Fındık Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Alabaş Turp Adt,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Kırmızı Sivri Biber 1 Kg,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Siyah Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Beyaz Turp 1 Kg,,reject,1.0,Eslesmiyor
Turp (Kirmizi),Turp 1 Kg,,reject,1.0,Eslesmiyor
Patlican Dolmalik,Kuru Dolmalık Patlıcan 18 Adet,,reject,1.0,Islenmus - taze hal ile eslesmiyor
Patlican Dolmalik,Garliko Kurutulmuş Dolmalık Patlıcan 150 Gr,,reject,1.0,Eslesmiyor
Patlican Dolmalik,Patlıcan 1 Kg,,reject,1.0,Eslesmiyor
Patlican Dolmalik,Dolmalık Biber 300 Gr,,reject,1.0,Eslesmiyor
Patlican Dolmalik,Kemer Patlıcan 1 Kg,,reject,1.0,Eslesmiyor
Patlican Dolmalik,Tagem Topak Patlıcan 1 Kg,,reject,1.0,Eslesmiyor
Patlican Dolmalik,Zel Zeytinyağlı Sumaklı Kuru Patlıcan Dolma 200 Gr,,reject,1.0,Islenmus - taze hal ile eslesmiyor
Patlican Dolmalik,Bostan Patlıcan 1 Kg,,reject,1.0,Eslesmiyor
Patlican Dolmalik,Dolmalık Top Kabak 1 Kg,,reject,1.0,Eslesmiyor
Patlican Dolmalik,Patlıcan Paket 1 Kg,,reject,1.0,Eslesmiyor
Brüksel Lahanasi,Superfresh Brüksel Lahanası 450 Gr,bruksel_lahanasi,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Brüksel Lahanasi,Brüksel Lahanası 400 Gr,bruksel_lahanasi,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Brüksel Lahanasi,Brüksel Lahanası 1 Kg,bruksel_lahanasi,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Elma Amasya,Amasya Elma 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,Starking Elma 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,Golden Elma 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,Granny Smith Elma 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,Ekonomik Elma 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,SuperFresh Elma Dilim Patates 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,Granny Elma 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,Torpat Elma Dilim Patates 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,,reject,1.0,Eslesmiyor
Elma Amasya,Feast Elma Dilim Patates 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,Lavi Dondurulmuş Elma Dilim Patates 1 Kg,,reject,1.0,Eslesmiyor
Elma Amasya,Atıştırmalık Starking Elma 1 Kg,,reject,1.0,Eslesmiyor
Bi̇Ber Süs,Süs Mix Kabak 1 Kg,,reject,1.0,Eslesmiyor
Armut Bey,Deveci Armut 1 Kg,,reject,1.0,Eslesmiyor
Armut Bey,Santa Maria Armut 1 Kg,,reject,1.0,Eslesmiyor
Armut Bey,Armut Deveci 1 Adet,,reject,1.0,Eslesmiyor
Armut Bey,Deveci Armut Gurme 1 Kg,,reject,1.0,Eslesmiyor
Armut Bey,Armut Santa Maria Gurme 1 Kg,,reject,1.0,Eslesmiyor
Armut Bey,Ankara Armut 1 Kg,,reject,1.0,Eslesmiyor
Taze Fasulye,Superfresh Taze Fasulye 450 Gr,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Çokça Dondurulmuş Taze Fasulye 450 Gr,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Feast Taze Fasulye 450 Gr,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Fasulye Taze 1 Kg,,reject,1.0,Eslesmiyor
Taze Fasulye,Feast Taze Fasulye 3-5 Cm 2.5 Kg,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Gurme Taze Fasulye 1 Kg,taze_fasulye,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Taze Fasulye,Paket Fasulye 500 Gr,,reject,1.0,Eslesmiyor
Taze Fasulye,Taze Soğan 1 Demet,,reject,1.0,Eslesmiyor
Taze Fasulye,Taze Sarımsak 250 Gr,,reject,1.0,Eslesmiyor
Taze Fasulye,Taze Soyulmuş Enginar 5 Adet,,reject,1.0,Eslesmiyor
Taze Fasulye,Sarımsak Taze Baş 1 Kg,,reject,1.0,Eslesmiyor
Taze Fasulye,Zencefil Taze 1 Kg,,reject,1.0,Eslesmiyor
Mandalina (2.Kalite),Mandalina 1 Kg,,reject,1.0,Eslesmiyor
Mandalina (2.Kalite),W. Murcott Mandalina 1 Kg,,reject,1.0,Eslesmiyor
Mango (Muhteli̇F),Mango 1 Adet,,reject,1.0,Eslesmiyor
Mango (Muhteli̇F),Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,,reject,1.0,Eslesmiyor
Mango (Muhteli̇F),Lavi Smoothie Mango Muz Ananas Avokado 150 Gr,,reject,1.0,Eslesmiyor
Mango (Muhteli̇F),Mango Gurme Yemeye Hazır 1 Adet,,reject,1.0,Eslesmiyor
Mango (Muhteli̇F),Dilimlenmiş Taze Mango 125 Gr,,reject,1.0,Eslesmiyor
Mango (Muhteli̇F),Verita Fresh Cut Mango 125 Gr,,reject,1.0,Eslesmiyor
Mango (Muhteli̇F),Dr. Oetker Toz İçecek Mango Ananas 90 Gr,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Erüst Salkım Çeri Domates 250 Gr,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Salkım Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Salkım Domates Paket 500 Gr,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Domates Pembe 1 Kg,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Şeker Domates 250 Gr,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Kokteyl Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Atıştırmalık Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Kokteyl Domates 500 Gr,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Pembe Domates 500 Gr,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Eko Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Tagem Turuncu Domates 1 Kg,,reject,1.0,Eslesmiyor
Domates (Salkim Çeri̇),Domates 1 Kg,,reject,1.0,Eslesmiyor
Şeftali̇ (Muhteli̇F),Şeftali 1 Kg,,reject,1.0,Eslesmiyor
Şeftali̇ (Muhteli̇F),Şeftali Yassı 1 Kg,,reject,1.0,Eslesmiyor
Visne,Lavi Vişne 400 Gr,visne,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Visne,Superfresh Dondurulmuş Vişne 350 Gr,visne,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Visne,Feast Vişne 400 Gr,visne,kg_equivalent,1.0,Ayni urun - farkli paket/varyete
Visne,Bolmix Vişne Reçeli 1.8 Kg,,reject,1.0,Urunlendirilmis urun kategorisi
Visne,Bolmix Vişne Reçeli 380 Gr,,reject,1.0,Urunlendirilmis urun kategorisi
Visne,Vantat Vişne/Çilek Reçeli 2.9 Kg,,reject,1.0,Urunlendirilmis urun kategorisi
Yaprak  Salamura,Yurtalan Zade Salamura Yaprak 500 Gr,,reject,1.0,Eslesmiyor
Yaprak  Salamura,Alatat Salamura Yaprak 475 Gr,,reject,1.0,Eslesmiyor
Yaprak  Salamura,Salamura Asma Yaprak 475 Gr,,reject,1.0,Eslesmiyor
Yaprak  Salamura,Eurofresh Yıkanmış Yaprak Marul 250 Gr,,reject,1.0,Eslesmiyor
Yaprak  Salamura,Hastavuk Donuk Piliç Yaprak Döner 500 Gr,,reject,1.0,Eslesmiyor
Yaprak  Salamura,Lezita %60 Yaprak %40 Kıyma Piliç Döner 500 Gr,,reject,1.0,Eslesmiyor
Yaprak  Salamura,Banvit Piliç Yaprak Döner 500 Gr,,reject,1.0,Eslesmiyor
