hal_product,market_product,product_canonical,confidence,unit_conversion_factor,reason
Domates Salkim  (İYi̇ Tarim),Salkım Domates Paket 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates Salkim  (İYi̇ Tarim),Erüst Salkım Çeri Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates Salkim  (İYi̇ Tarim),Domates Pembe 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates Salkim  (İYi̇ Tarim),Şeker Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates Salkim  (İYi̇ Tarim),Kokteyl Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates Salkim  (İYi̇ Tarim),Atıştırmalık Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates Salkim  (İYi̇ Tarim),Kokteyl Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates Salkim  (İYi̇ Tarim),Pembe Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates Salkim  (İYi̇ Tarim),Tarım Kredi Dondurulmuş Parmak Patates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates Salkim  (İYi̇ Tarim),Eko Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates Salkim  (İYi̇ Tarim),Tagem Turuncu Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Turp Beyaz,Beyaz Turp 1 Kg,findik_turp,exact,1.0,Ayni urun ve paketaj (1 Kg)
Turp Beyaz,Beyaz Lahana 1 Kg,findik_turp,exact,1.0,Ayni urun ve paketaj (1 Kg)
Turp Beyaz,Fındık Turp 1 Adet,findik_turp,kg_equivalent,1.0,Ayni urun farkli paketaj
Turp Beyaz,Kırmızı Turp 1 Kg,findik_turp,exact,1.0,Ayni urun ve paketaj (1 Kg)
Turp Beyaz,Beyaz Hindiba 1 Kg,findik_turp,exact,1.0,Ayni urun ve paketaj (1 Kg)
Turp Beyaz,Fındık Turp 1 Kg,findik_turp,exact,1.0,Ayni urun ve paketaj (1 Kg)
Turp Beyaz,Siyah Turp 1 Kg,findik_turp,exact,1.0,Ayni urun ve paketaj (1 Kg)
Turp Beyaz,Beyaz Üzüm 1 Kg,findik_turp,exact,1.0,Ayni urun ve paketaj (1 Kg)
Turp Beyaz,Turp 1 Kg,findik_turp,exact,1.0,Ayni urun ve paketaj (1 Kg)
Vişne,Lavi Vişne 400 Gr,feast_visne,kg_equivalent,1.0,Ayni urun farkli paketaj
Vişne,Feast Vişne 400 Gr,feast_visne,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates(3.Sınıf),Domates Pembe 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates(3.Sınıf),Salkım Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates(3.Sınıf),Şeker Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates(3.Sınıf),Kokteyl Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates(3.Sınıf),Atıştırmalık Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates(3.Sınıf),Kokteyl Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates(3.Sınıf),Salkım Domates Paket 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates(3.Sınıf),Pembe Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates(3.Sınıf),Eko Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates(3.Sınıf),Tagem Turuncu Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates(3.Sınıf),Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates(3.Sınıf),Cherry Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak Taze,Taze Sarımsak 250 Gr,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak Taze,Sarımsak Taze Baş 1 Kg,kuru_sarimsak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Sarimsak Taze,File Sarımsak 200 Gr,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak Taze,Sarımsak 1 Kg,kuru_sarimsak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Sarimsak Taze,Sarımsak File 250 Gr,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak Taze,Taze Soğan 1 Demet,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak Taze,Taze Soyulmuş Enginar 5 Adet,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak Taze,Taşköprü Sarımsak 1 Kg,kuru_sarimsak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Sarimsak Taze,Kuru Sarımsak 1 Paket,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak Taze,Kuru Sarımsak 1 Kg,kuru_sarimsak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Sarimsak Taze,Siyah Sarımsak Tek Diş Mürdük 150 Gr,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Üzüm (Siyah),Üzüm Siyah Çekirdeksiz 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm (Siyah),Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm (Siyah),Siyah Üzüm 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm (Siyah),Siyah Üzüm 500 Gr,siyah_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
Üzüm (Siyah),Kuru Üzüm Promosyon 300 Gr,siyah_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
Üzüm (Siyah),İthal Beyaz Üzüm 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm (Siyah),Siyah Kabak 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm (Siyah),Siyah Sarımsak Tek Diş Mürdük 150 Gr,siyah_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
Üzüm (Siyah),Siyah Sarımsak 65 Gr,siyah_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
Üzüm (Siyah),Kilis Karası Üzüm 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm (Siyah),Besni Üzüm 1 Kg,siyah_uzum,exact,1.0,Ayni urun ve paketaj (1 Kg)
Üzüm (Siyah),Avşarlar Besni Üzüm 400 Gr,siyah_uzum,kg_equivalent,1.0,Ayni urun farkli paketaj
Kirmizi Lahana,Kırmızı Lahana 1 Kg,akdeniz_kirmizi_lolorosso,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kirmizi Lahana,Kırmızı Biber Paket 300 Gr,akdeniz_kirmizi_lolorosso,kg_equivalent,1.0,Ayni urun farkli paketaj
Kirmizi Lahana,Kırmızı Dolma Biber 1 Kg,akdeniz_kirmizi_lolorosso,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kirmizi Lahana,Kırmızı Biber 1 Kg,akdeniz_kirmizi_lolorosso,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kirmizi Lahana,Kırmızı Turp 1 Kg,akdeniz_kirmizi_lolorosso,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kirmizi Lahana,Kırmızı Sivri Biber 1 Kg,akdeniz_kirmizi_lolorosso,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kirmizi Lahana,Lahana Kara 1 Kg,akdeniz_kirmizi_lolorosso,exact,1.0,Ayni urun ve paketaj (1 Kg)
Kirmizi Lahana,Nesfit Kırmızı Meyveli Mısır Gevreği 400 Gr,akdeniz_kirmizi_lolorosso,kg_equivalent,1.0,Ayni urun farkli paketaj
Kirmizi Lahana,Akdeniz Kırmızı Lolorosso 25 Gr,akdeniz_kirmizi_lolorosso,kg_equivalent,1.0,Ayni urun farkli paketaj
Kirmizi Lahana,Kırmızı Soğan 1 Kg,akdeniz_kirmizi_lolorosso,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Salkim),Salkım Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Salkim),Salkım Domates Paket 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Salkim),Erüst Salkım Çeri Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Salkim),Domates Pembe 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Salkim),Şeker Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Salkim),Kokteyl Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Salkim),Atıştırmalık Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Salkim),Kokteyl Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Salkim),Pembe Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates (Salkim),Eko Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Salkim),Tagem Turuncu Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates (Salkim),Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Bi̇Ber (Kapya),Kapya Biber 1 Kg,kapya_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Sarimsak (Kuru),Kuru Sarımsak 1 Paket,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak (Kuru),Kuru Sarımsak 1 Kg,kuru_sarimsak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Sarimsak (Kuru),File Sarımsak 200 Gr,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak (Kuru),Sarımsak 1 Kg,kuru_sarimsak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Sarimsak (Kuru),Kuru Dolmalık Patlıcan 18 Adet,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak (Kuru),Kuru Soğan 1 Kg,kuru_sarimsak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Sarimsak (Kuru),Sarımsak File 250 Gr,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak (Kuru),Taze Sarımsak 250 Gr,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak (Kuru),Kuru Üzüm Promosyon 300 Gr,kuru_sarimsak,kg_equivalent,1.0,Ayni urun farkli paketaj
Sarimsak (Kuru),Taşköprü Sarımsak 1 Kg,kuru_sarimsak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Sarimsak (Kuru),Sarımsak Taze Baş 1 Kg,kuru_sarimsak,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlican (Kemer),Kemer Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlican (Kemer),Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlican (Kemer),Kuru Dolmalık Patlıcan 18 Adet,bostan_patlican,kg_equivalent,1.0,Ayni urun farkli paketaj
Patlican (Kemer),Tagem Topak Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlican (Kemer),Zel Zeytinyağlı Sumaklı Kuru Patlıcan Dolma 200 Gr,bostan_patlican,kg_equivalent,1.0,Ayni urun farkli paketaj
Patlican (Kemer),Bostan Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlican (Kemer),Patlıcan Paket 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Barbunya Taze,Taze Soğan 1 Demet,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Barbunya Taze,Taze Sarımsak 250 Gr,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Barbunya Taze,Superfresh Barbunya 450 Gr,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Barbunya Taze,Taze Soyulmuş Enginar 5 Adet,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Barbunya Taze,Barbunya 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Barbunya Taze,Taze İç Fındık 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Barbunya Taze,Taze Enginar 1 Adet,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Barbunya Taze,Taze Piliç But İncik 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Barbunya Taze,Taze Bütün Poşet Piliç 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Barbunya Taze,Taze Soğan 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Barbunya Taze,Taze Fesleğen 1 Adet,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Zencefil,Zencefil 250 Gr,zencefil,kg_equivalent,1.0,Ayni urun farkli paketaj
Zencefil,Zencefil Paket 200 Gr,zencefil,kg_equivalent,1.0,Ayni urun farkli paketaj
Zencefil,Zencefil Taze 1 Kg,zencefil,exact,1.0,Ayni urun ve paketaj (1 Kg)
Zencefil,Zencefil 200 Gr,zencefil,kg_equivalent,1.0,Ayni urun farkli paketaj
Zencefil,Herby Zencefil Ve Karamürver Bitki Çayı 27 Gr,zencefil,kg_equivalent,1.0,Ayni urun farkli paketaj
Patates  Calma,Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates  Calma,Feast Dondurulmuş Patates Crinky 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates  Calma,Superfresh Dondurulmuş Patates 7x7 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates  Calma,Nimet Dondurulmuş Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates  Calma,Kızartmalık Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates  Calma,Feast Dondurulmuş Kriket Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates  Calma,Nimet Dondurulmuş İnce Çıtır Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates  Calma,Kızartmalık Patates File 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates  Calma,Feast İnce Çubuk Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates  Calma,Superfresh Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Börülce,Börülce 1 Kg,borulce,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Baby Patates 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Patates 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Feast Dondurulmuş Patates Crinky 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Superfresh Dondurulmuş Patates 7x7 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Nimet Dondurulmuş Patates 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Kızartmalık Patates 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Feast Dondurulmuş Kriket Patates 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Nimet Dondurulmuş İnce Çıtır Patates 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Kızartmalık Patates File 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Baby),Feast İnce Çubuk Patates 1 Kg,baby_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Feast Dondurulmuş Patates Crinky 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Superfresh Dondurulmuş Patates 7x7 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Nimet Dondurulmuş Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Kızartmalık Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Feast Dondurulmuş Kriket Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Nimet Dondurulmuş İnce Çıtır Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Kızartmalık Patates File 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Feast İnce Çubuk Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patates (Kumpirlik),Superfresh Patates 1 Kg,feast_dondurulmus_kriket_patates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Mantar (Taze),Mantar Tabak 300 Gr,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Mantar (Taze),Mantar 400 Gr,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Mantar (Taze),Mantar Paket 400 Gr,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Mantar (Taze),Taze Soğan 1 Demet,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Mantar (Taze),Taze Sarımsak 250 Gr,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Mantar (Taze),Mantar 300 Gr,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Mantar (Taze),Taze Soyulmuş Enginar 5 Adet,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Mantar (Taze),Mantar Izgara 1 Kg,mantar,exact,1.0,Ayni urun ve paketaj (1 Kg)
Mantar (Taze),Mantar Shiitake 200 Gr,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Mantar (Taze),Dilim Mantar 400 Gr,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Mantar (Taze),Taze İç Fındık 1 Kg,mantar,exact,1.0,Ayni urun ve paketaj (1 Kg)
Mantar (Taze),Taze Enginar 1 Adet,mantar,kg_equivalent,1.0,Ayni urun farkli paketaj
Biber Cin,Kapya Biber 1 Kg,carliston_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Biber Cin,Dolma Biber 1 Kg,carliston_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Biber Cin,Çarliston Biber 300 Gr,carliston_biber,kg_equivalent,1.0,Ayni urun farkli paketaj
Biber Cin,Yeşil Biber 1 Kg,carliston_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Biber Cin,Sivri Biber Paket 300 Gr,carliston_biber,kg_equivalent,1.0,Ayni urun farkli paketaj
Biber Cin,Kırmızı Biber Paket 300 Gr,carliston_biber,kg_equivalent,1.0,Ayni urun farkli paketaj
Biber Cin,Dolmalık Biber 300 Gr,carliston_biber,kg_equivalent,1.0,Ayni urun farkli paketaj
Biber Cin,Çarliston Biber 1 Kg,carliston_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Biber Cin,Sivri Biber 1 Kg,carliston_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Biber Cin,Şili Biber 150 Gr,carliston_biber,kg_equivalent,1.0,Ayni urun farkli paketaj
Biber Cin,Kırmızı Dolma Biber 1 Kg,carliston_biber,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan Beyaz,Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan Beyaz,Kuru Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan Beyaz,Superfresh Soğan 450 Gr,arpacik_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan Beyaz,Taze Soğan 1 Demet,arpacik_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan Beyaz,Feast Gurme Soğan Halka 450 Gr,arpacik_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan Beyaz,Beyaz Lahana 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan Beyaz,Feast Küp Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan Beyaz,Arpacık Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan Beyaz,İnci Soğan Halkası 450 Gr,arpacik_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan Beyaz,Mor Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan Beyaz,Soğan Yeni Hasat 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates  Beef,Domates Pembe 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates  Beef,Salkım Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates  Beef,Şeker Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates  Beef,Kokteyl Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates  Beef,Atıştırmalık Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates  Beef,Kokteyl Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates  Beef,Salkım Domates Paket 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates  Beef,Pembe Domates 500 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Domates  Beef,Eko Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates  Beef,Tagem Turuncu Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates  Beef,Domates 1 Kg,kokteyl_domates,exact,1.0,Ayni urun ve paketaj (1 Kg)
Domates  Beef,Cherry Domates 250 Gr,kokteyl_domates,kg_equivalent,1.0,Ayni urun farkli paketaj
Elma (Gransimit),Starking Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),Golden Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),Granny Smith Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),Ekonomik Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),SuperFresh Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),Granny Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),Torpat Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,atistirmalik_starking_elma,kg_equivalent,1.0,Ayni urun farkli paketaj
Elma (Gransimit),Feast Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),Lavi Dondurulmuş Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),Atıştırmalık Starking Elma 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Elma (Gransimit),Tarım Kredi Dondurulmuş Elma Dilim Patates 1 Kg,atistirmalik_starking_elma,exact,1.0,Ayni urun ve paketaj (1 Kg)
Nane (Tekli),Nane 1 Adet,nane,kg_equivalent,1.0,Ayni urun farkli paketaj
Nane (Tekli),Nane 250 Gr,nane,kg_equivalent,1.0,Ayni urun farkli paketaj
Nane (Tekli),Nane 1 Kg,nane,exact,1.0,Ayni urun ve paketaj (1 Kg)
Nane (Tekli),Mest Nane Limonlu Yeşil Çay 20 Adet,nane,kg_equivalent,1.0,Ayni urun farkli paketaj
Havuç (Beypazarı)İRi,Havuç 1 Kg,erust_mini_havuc,exact,1.0,Ayni urun ve paketaj (1 Kg)
Havuç (Beypazarı)İRi,Havuç Paket 350 Gr,erust_mini_havuc,kg_equivalent,1.0,Ayni urun farkli paketaj
Havuç (Beypazarı)İRi,Erüst Mini Havuç 1 Adet,erust_mini_havuc,kg_equivalent,1.0,Ayni urun farkli paketaj
Havuç (Beypazarı)İRi,Siyah Havuç 1 Kg,erust_mini_havuc,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlıcan Bostan,Bostan Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlıcan Bostan,Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlıcan Bostan,Kuru Dolmalık Patlıcan 18 Adet,bostan_patlican,kg_equivalent,1.0,Ayni urun farkli paketaj
Patlıcan Bostan,Kemer Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlıcan Bostan,Tagem Topak Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlıcan Bostan,Zel Zeytinyağlı Sumaklı Kuru Patlıcan Dolma 200 Gr,bostan_patlican,kg_equivalent,1.0,Ayni urun farkli paketaj
Patlıcan Bostan,Patlıcan Paket 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
